Order #,Supplier,Date Added,Invoice Number,Metal Type,Qty,Weight,Price
87126,PrimeStyle,17/07/2024,0,18KT,1,3.78 g.,$207.90
87424,PrimeStyle,17/07/2024,0,14KT,1,8.05 g.,$362.25
87410,PrimeStyle,17/07/2024,0,Platinum,1,11.36 g.,$738.40
87426,PrimeStyle,17/07/2024,0,14KT,1,2.19 g.,$98.55
87435,PrimeStyle,17/07/2024,0,14KT,1,1.61 g.,$72.45
87434,PrimeStyle,17/07/2024,0,Platinum,1,4.86 g.,$315.90
87427,PrimeStyle,17/07/2024,0,14KT,1,3.0 g.,$135.00
87430,PrimeStyle,17/07/2024,0,14KT,1,4.41 g.,$198.45
87432,PrimeStyle,17/07/2024,0,14KT,1,3.21 g.,$144.45
87428,PrimeStyle,17/07/2024,0,14KT,1,2.89 g.,$130.05
87431,PrimeStyle,17/07/2024,0,14KT,1,3.25 g.,$146.25
87421,PrimeStyle,17/07/2024,0,14KT,1,7.08 g.,$318.60
87422,PrimeStyle,17/07/2024,0,18KT,1,9.81 g.,$539.55
87423,PrimeStyle,17/07/2024,0,18KT,1,0.87 g.,$47.85
87438,PrimeStyle,17/07/2024,0,14KT,1,1.3 g.,$58.50
87439,PrimeStyle,17/07/2024,0,14KT,1,2.63 g.,$118.35
87443,PrimeStyle,17/07/2024,0,14KT,1,3.64 g.,$163.80
87441,PrimeStyle,17/07/2024,0,14KT,1,3.24 g.,$145.80
87437,PrimeStyle,17/07/2024,0,14KT,1,2.1 g.,$94.50
87429,PrimeStyle,17/07/2024,0,Platinum,1,9.96 g.,$647.40
87447,PrimeStyle,17/07/2024,0,14KT,1,11.23 g.,$505.35
87445,PrimeStyle,17/07/2024,0,14KT,1,0.42 g.,$18.90
87366,PrimeStyle,17/07/2024,0,14KT,1,2.61 g.,$117.45
87126,PrimeStyle,17/07/2024,0,18KT,1,3.68 g.,$202.40
87448,PrimeStyle,17/07/2024,0,14KT,1,2.9 g.,$130.50
87446,PrimeStyle,17/07/2024,0,14KT,1,2.68 g.,$120.60
87454,PrimeStyle,17/07/2024,0,14KT,1,4.07 g.,$183.15
87455,PrimeStyle,17/07/2024,0,14KT,1,5.88 g.,$264.60
87458,PrimeStyle,17/07/2024,0,14KT,1,3.22 g.,$144.90
86467,PrimeStyle,17/07/2024,0,14KT,1,3.82 g.,$171.90
87448,PrimeStyle,17/07/2024,0,14KT,1,2.08 g.,$93.60
87449,PrimeStyle,17/07/2024,0,18KT,1,9.23 g.,$507.65
87444,PrimeStyle,17/07/2024,0,14KT,1,2.66 g.,$119.70
87451,PrimeStyle,17/07/2024,0,14KT,1,4.18 g.,$188.10
87452,PrimeStyle,17/07/2024,0,14KT,1,2.14 g.,$96.30
87456,PrimeStyle,17/07/2024,0,18KT,1,1.32 g.,$72.60
87453,PrimeStyle,17/07/2024,0,14KT,1,1.7 g.,$76.50
87422,PrimeStyle,17/07/2024,0,18KT,1,9.2 g.,$506.00
87442,PrimeStyle,17/07/2024,0,Platinum,1,6.16 g.,$400.40
87462,PrimeStyle,17/07/2024,0,14KT,1,5.19 g.,$233.55
87457,PrimeStyle,17/07/2024,0,14KT,1,2.83 g.,$127.35
87463,PrimeStyle,17/07/2024,0,14KT,1,6.62 g.,$297.90
87450,PrimeStyle,17/07/2024,0,Platinum,1,4.62 g.,$300.30
87368,PrimeStyle,17/07/2024,0,Platinum,1,6.95 g.,$451.75
87460,PrimeStyle,17/07/2024,0,18KT,1,6.96 g.,$382.80
87467,PrimeStyle,17/07/2024,0,14KT,1,8.48 g.,$381.60
87469,PrimeStyle,17/07/2024,0,14KT,1,2.53 g.,$113.85
87464,PrimeStyle,17/07/2024,0,14KT,1,3.9 g.,$175.50
87461,PrimeStyle,17/07/2024,0,14KT,1,8.11 g.,$364.95
87468,PrimeStyle,17/07/2024,0,14KT,1,3.1 g.,$139.50
87468,PrimeStyle,17/07/2024,0,14KT,1,1.35 g.,$60.75
87471,PrimeStyle,17/07/2024,0,18KT,1,4.75 g.,$261.25
87440,PrimeStyle,17/07/2024,0,14KT,1,3.47 g.,$156.15
87470,PrimeStyle,17/07/2024,0,14KT,1,6.05 g.,$272.25
87459,PrimeStyle,17/07/2024,0,14KT,1,8.36 g.,$376.20
87422,PrimeStyle,17/07/2024,0,18KT,1,9.64 g.,$530.20
87478,PrimeStyle,17/07/2024,0,14KT,1,16.37 g.,$736.65
87479,PrimeStyle,17/07/2024,0,Platinum,1,6.56 g.,$426.40
87475,PrimeStyle,17/07/2024,0,14KT,1,2.32 g.,$104.40
87476,PrimeStyle,17/07/2024,0,14KT,1,2.38 g.,$107.10
87473,PrimeStyle,17/07/2024,0,Platinum,1,11.46 g.,$744.90
87478,PrimeStyle,17/07/2024,0,14KT,1,8.13 g.,$365.85
87474,PrimeStyle,17/07/2024,0,14KT,1,5.62 g.,$252.90
87472,PrimeStyle,17/07/2024,0,14KT,1,4.39 g.,$197.55
87480,PrimeStyle,17/07/2024,0,14KT,1,10.5 g.,$472.50
87488,PrimeStyle,17/07/2024,0,14KT,1,14.53 g.,$653.85
87485,PrimeStyle,17/07/2024,0,14KT,1,3.03 g.,$136.35
87081,PrimeStyle,17/07/2024,0,14KT,1,0.81 g.,$36.45
87486,PrimeStyle,17/07/2024,0,14KT,1,2.85 g.,$128.25
87481,PrimeStyle,17/07/2024,0,14KT,1,5.95 g.,$267.75
87493,PrimeStyle,17/07/2024,0,14KT,1,4.16 g.,$187.20
87490,PrimeStyle,17/07/2024,0,14KT,1,2.92 g.,$131.40
87492,PrimeStyle,17/07/2024,0,14KT,1,2.08 g.,$93.60
87491,PrimeStyle,17/07/2024,0,14KT,1,0.58 g.,$26.10
87483,PrimeStyle,17/07/2024,0,14KT,1,1.84 g.,$82.80
87484,PrimeStyle,17/07/2024,0,14KT,1,3.63 g.,$163.35
87489,PrimeStyle,17/07/2024,0,14KT,1,4.51 g.,$202.95
87481,PrimeStyle,17/07/2024,0,14KT,1,8.05 g.,$362.25
87487,PrimeStyle,17/07/2024,0,14KT,1,1.55 g.,$69.75
87499,PrimeStyle,17/07/2024,0,14KT,1,3.65 g.,$164.25
87495,PrimeStyle,17/07/2024,0,14KT,1,2.53 g.,$113.85
87482,PrimeStyle,17/07/2024,0,14KT,1,3.18 g.,$143.10
87496,PrimeStyle,17/07/2024,0,Platinum,1,13.7 g.,$890.50
87496,PrimeStyle,17/07/2024,0,Platinum,1,4.42 g.,$287.30
87500,PrimeStyle,17/07/2024,0,Platinum,1,6.43 g.,$417.95
87503,PrimeStyle,17/07/2024,0,14KT,1,2.6 g.,$117.00
87501,PrimeStyle,17/07/2024,0,14KT,1,2.5 g.,$112.50
87502,PrimeStyle,17/07/2024,0,14KT,1,3.59 g.,$161.55
87494,PrimeStyle,17/07/2024,0,14KT,1,0.7 g.,$31.50
87479,PrimeStyle,17/07/2024,0,Platinum,1,6.38 g.,$414.70
87498,PrimeStyle,17/07/2024,0,18KT,1,2.85 g.,$156.75
87505,PrimeStyle,17/07/2024,0,14KT,1,3.76 g.,$169.20
87516,PrimeStyle,17/07/2024,0,18KT,1,5.41 g.,$297.55
87519,PrimeStyle,17/07/2024,0,14KT,1,3.03 g.,$136.35
87520,PrimeStyle,17/07/2024,0,14KT,1,8.4 g.,$378.00
87518,PrimeStyle,17/07/2024,0,14KT,1,8.05 g.,$362.25
87517,PrimeStyle,17/07/2024,0,14KT,1,2.91 g.,$130.95
87508,PrimeStyle,17/07/2024,0,14KT,1,0.63 g.,$28.35
87504,PrimeStyle,17/07/2024,0,14KT,1,4.59 g.,$206.55
87524,PrimeStyle,17/07/2024,0,14KT,1,1.6 g.,$72.00
87521,PrimeStyle,17/07/2024,0,14KT,1,3.77 g.,$169.65
87533,PrimeStyle,17/07/2024,0,14KT,1,11.4 g.,$513.00
87531,PrimeStyle,17/07/2024,0,14KT,1,8.25 g.,$371.25
87534,PrimeStyle,17/07/2024,0,18KT,1,3.82 g.,$210.10
87529,PrimeStyle,17/07/2024,0,18KT,1,6.21 g.,$341.55
87364,PrimeStyle,17/07/2024,0,Platinum,1,2.65 g.,$172.25
87528,PrimeStyle,17/07/2024,0,14KT,1,4.43 g.,$199.35
87530,PrimeStyle,17/07/2024,0,14KT,1,3.62 g.,$162.90
76079,PrimeStyle,17/07/2024,0,14KT,1,3.41 g.,$153.45
87526,PrimeStyle,17/07/2024,0,14KT,1,0.49 g.,$22.05
87240,PrimeStyle,17/07/2024,0,14KT,1,0.84 g.,$37.80
87497,PrimeStyle,17/07/2024,0,14KT,1,3.33 g.,$149.85
87522,PrimeStyle,17/07/2024,0,Platinum,1,5.84 g.,$379.60
87523,PrimeStyle,17/07/2024,0,14KT,1,3.51 g.,$157.95
87535,PrimeStyle,17/07/2024,0,Platinum,1,18.88 g.,"$1,227.20"
87537,PrimeStyle,17/07/2024,0,14KT,1,2.06 g.,$92.70
87540,PrimeStyle,17/07/2024,0,18KT,1,5.03 g.,$276.65
87541,PrimeStyle,17/07/2024,0,18KT,1,3.03 g.,$166.65
87527,PrimeStyle,17/07/2024,0,Platinum,1,3.62 g.,$235.30
87445,PrimeStyle,17/07/2024,0,14KT,1,3.19 g.,$143.55
87543,PrimeStyle,17/07/2024,0,14KT,1,7.46 g.,$335.70
87548,PrimeStyle,17/07/2024,0,14KT,1,5.01 g.,$225.45
87515,PrimeStyle,17/07/2024,0,14KT,1,4.91 g.,$220.95
87542,PrimeStyle,17/07/2024,0,14KT,1,4.58 g.,$206.10
87544,PrimeStyle,17/07/2024,0,14KT,1,2.59 g.,$116.55
87549,PrimeStyle,17/07/2024,0,Platinum,1,4.57 g.,$297.05
87545,PrimeStyle,17/07/2024,0,14KT,1,12.72 g.,$572.40
87554,PrimeStyle,17/07/2024,0,14KT,1,6.48 g.,$291.60
87553,PrimeStyle,17/07/2024,0,14KT,1,2.86 g.,$128.70
87555,PrimeStyle,17/07/2024,0,14KT,1,3.74 g.,$168.30
87546,PrimeStyle,17/07/2024,0,14KT,1,2.7 g.,$121.50
87557,PrimeStyle,17/07/2024,0,14KT,1,3.94 g.,$177.30
87547,PrimeStyle,17/07/2024,0,14KT,1,0.46 g.,$20.70
87550,PrimeStyle,17/07/2024,0,Platinum,1,13.11 g.,$852.15
81885,PrimeStyle,17/07/2024,0,14KT,1,6.03 g.,$271.35
87552,PrimeStyle,17/07/2024,0,14KT,1,4.1 g.,$184.50
87558,PrimeStyle,17/07/2024,0,18KT,1,9.61 g.,$528.55
87577,H & I,17/07/2024,0,14KT,1,8.3 g.,$390.00
87539,PrimeStyle,17/07/2024,0,18KT,1,3.0 g.,$165.00
87551,PrimeStyle,17/07/2024,0,18KT,1,2.08 g.,$114.40
87567,PrimeStyle,17/07/2024,0,18KT,1,3.0 g.,$165.00
87564,PrimeStyle,17/07/2024,0,Platinum,1,4.66 g.,$302.90
87140,PrimeStyle,17/07/2024,0,14KT,1,2.58 g.,$116.10
87566,PrimeStyle,17/07/2024,0,14KT,1,1.7 g.,$76.50
87566,PrimeStyle,17/07/2024,0,14KT,1,0.63 g.,$28.35
87562,PrimeStyle,17/07/2024,0,14KT,1,1.34 g.,$60.30
87575,PrimeStyle,17/07/2024,0,14KT,1,2.01 g.,$90.45
87565,PrimeStyle,17/07/2024,0,14KT,1,2.27 g.,$102.15
87499,PrimeStyle,17/07/2024,0,14KT,1,3.33 g.,$149.85
87570,PrimeStyle,17/07/2024,0,14KT,1,6.57 g.,$295.65
87569,PrimeStyle,17/07/2024,0,14KT,1,3.44 g.,$154.80
87568,PrimeStyle,17/07/2024,0,14KT,1,3.57 g.,$160.65
87442,PrimeStyle,17/07/2024,0,Platinum,1,23.01 g.,"$1,495.65"
87576,PrimeStyle,17/07/2024,0,Platinum,1,4.32 g.,$280.80
87584,PrimeStyle,17/07/2024,0,18KT,1,7.87 g.,$432.85
87589,PrimeStyle,17/07/2024,0,14KT,1,2.4 g.,$108.00
87580,PrimeStyle,17/07/2024,0,14KT,1,2.81 g.,$126.45
87579,PrimeStyle,17/07/2024,0,14KT,1,1.34 g.,$60.30
87582,PrimeStyle,17/07/2024,0,14KT,1,1.43 g.,$64.35
87501,PrimeStyle,17/07/2024,0,14KT,1,2.38 g.,$107.10
87538,PrimeStyle,17/07/2024,0,14KT,1,3.91 g.,$175.95
87590,PrimeStyle,17/07/2024,0,18KT,1,10.05 g.,$552.75
87581,PrimeStyle,17/07/2024,0,14KT,1,10.48 g.,$471.60
87490,PrimeStyle,17/07/2024,0,14KT,1,2.92 g.,$131.40
87597,PrimeStyle,17/07/2024,0,14KT,1,8.82 g.,$396.90
87596,PrimeStyle,17/07/2024,0,18KT,1,7.08 g.,$389.40
87586,PrimeStyle,17/07/2024,0,14KT,1,2.55 g.,$114.75
87595,PrimeStyle,17/07/2024,0,14KT,1,3.59 g.,$161.55
87594,PrimeStyle,17/07/2024,0,14KT,1,1.75 g.,$78.75
87571,PrimeStyle,17/07/2024,0,Platinum,1,4.3 g.,$279.50
87574,PrimeStyle,17/07/2024,0,18KT,1,6.75 g.,$371.25
87574,PrimeStyle,17/07/2024,0,Platinum,1,6.75 g.,$438.75
87572,PrimeStyle,17/07/2024,0,Platinum,1,3.55 g.,$230.75
87563,PrimeStyle,17/07/2024,0,Platinum,1,5.01 g.,$325.65
87573,PrimeStyle,17/07/2024,0,18KT,1,3.22 g.,$177.10
87588,PrimeStyle,17/07/2024,0,Platinum,1,16.89 g.,"$1,097.85"
87602,PrimeStyle,17/07/2024,0,14KT,1,3.67 g.,$165.15
87591,PrimeStyle,17/07/2024,0,14KT,1,4.47 g.,$201.15
87585,PrimeStyle,17/07/2024,0,14KT,1,6.75 g.,$303.75
87599,PrimeStyle,17/07/2024,0,14KT,1,0.85 g.,$38.25
87600,PrimeStyle,17/07/2024,0,14KT,1,2.65 g.,$119.25
87598,PrimeStyle,17/07/2024,0,14KT,1,5.62 g.,$252.90
87604,PrimeStyle,17/07/2024,0,14KT,1,4.4 g.,$198.00
87603,PrimeStyle,17/07/2024,0,14KT,1,3.16 g.,$142.20
87478,PrimeStyle,17/07/2024,0,14KT,1,8.18 g.,$368.10
87608,PrimeStyle,17/07/2024,0,14KT,1,1.09 g.,$49.05
87492,PrimeStyle,17/07/2024,0,14KT,1,2.11 g.,$94.95
87593,PrimeStyle,17/07/2024,0,14KT,1,1.48 g.,$66.60
87614,PrimeStyle,17/07/2024,0,14KT,1,3.79 g.,$170.55
87617,PrimeStyle,17/07/2024,0,14KT,1,4.15 g.,$186.75
87592,PrimeStyle,17/07/2024,0,14KT,1,4.59 g.,$206.55
87616,PrimeStyle,17/07/2024,0,14KT,1,4.32 g.,$194.40
87612,PrimeStyle,17/07/2024,0,18KT,1,5.23 g.,$287.65
87607,PrimeStyle,17/07/2024,0,18KT,1,6.5 g.,$357.50
87613,PrimeStyle,17/07/2024,0,14KT,1,5.43 g.,$244.35
87610,PrimeStyle,17/07/2024,0,Platinum,1,8.8 g.,$572.00
87560,PrimeStyle,17/07/2024,0,Platinum,1,8.9 g.,$578.50
87611,PrimeStyle,17/07/2024,0,Platinum,1,5.3 g.,$344.50
87624,PrimeStyle,17/07/2024,0,Platinum,1,4.12 g.,$267.80
87609,PrimeStyle,17/07/2024,0,Platinum,1,6.03 g.,$391.95
87587,PrimeStyle,17/07/2024,0,14KT,1,2.1 g.,$94.50
87606,PrimeStyle,17/07/2024,0,14KT,1,1.3 g.,$58.50
87615,PrimeStyle,17/07/2024,0,14KT,1,3.41 g.,$153.45
87623,PrimeStyle,17/07/2024,0,14KT,1,3.68 g.,$165.60
87630,PrimeStyle,17/07/2024,0,14KT,1,3.11 g.,$139.95
87628,PrimeStyle,17/07/2024,0,14KT,1,3.06 g.,$137.70
87627,PrimeStyle,17/07/2024,0,14KT,1,7.27 g.,$327.15
87621,PrimeStyle,17/07/2024,0,14KT,1,1.99 g.,$89.55
87629,PrimeStyle,17/07/2024,0,18KT,1,8.14 g.,$447.70
87620,PrimeStyle,17/07/2024,0,18KT,1,4.15 g.,$228.25
87626,PrimeStyle,17/07/2024,0,14KT,1,3.27 g.,$147.15
87625,PrimeStyle,17/07/2024,0,14KT,1,3.67 g.,$165.15
87633,PrimeStyle,17/07/2024,0,14KT,1,3.07 g.,$138.15
87632,PrimeStyle,17/07/2024,0,14KT,1,3.2 g.,$144.00
87601,PrimeStyle,17/07/2024,0,14KT,1,2.76 g.,$124.20
87631,PrimeStyle,17/07/2024,0,14KT,1,10.43 g.,$469.35
87642,PrimeStyle,17/07/2024,0,14KT,1,2.09 g.,$94.05
87636,PrimeStyle,17/07/2024,0,14KT,1,11.62 g.,$522.90
87634,PrimeStyle,17/07/2024,0,18KT,1,5.03 g.,$276.65
87641,PrimeStyle,17/07/2024,0,14KT,1,1.86 g.,$83.70
87507,PrimeStyle,17/07/2024,0,Platinum,1,5.29 g.,$343.85
87638,PrimeStyle,17/07/2024,0,Platinum,1,6.35 g.,$412.75
87637,PrimeStyle,17/07/2024,0,14KT,1,1.21 g.,$54.45
87635,PrimeStyle,17/07/2024,0,14KT,1,7.48 g.,$336.60
87448,PrimeStyle,17/07/2024,0,14KT,1,3.4 g.,$153.00
87463,PrimeStyle,17/07/2024,0,14KT,1,6.54 g.,$294.30
87646,PrimeStyle,17/07/2024,0,18KT,1,13.88 g.,$763.62
87639,PrimeStyle,17/07/2024,0,14KT,1,3.92 g.,$176.20
87639,PrimeStyle,17/07/2024,0,14KT,1,40.33 g.,"$1,814.67"
87605,PrimeStyle,17/07/2024,0,14KT,1,0.66 g.,$29.48
87556,PrimeStyle,17/07/2024,0,Platinum,1,8.61 g.,$559.73
87640,PrimeStyle,17/07/2024,0,14KT,1,3.84 g.,$172.69
87649,PrimeStyle,17/07/2024,0,14KT,1,8.22 g.,$369.95
87647,PrimeStyle,17/07/2024,0,Platinum,1,21.37 g.,"$1,389.18"
87648,PrimeStyle,17/07/2024,0,18KT,1,6.65 g.,$365.51
87670,HI,17/07/2024,0,14KT,1,12.0 g.,$576.00
87654,PrimeStyle,17/07/2024,0,14KT,1,10.84 g.,$487.89
87655,PrimeStyle,17/07/2024,0,Platinum,1,22.9 g.,"$1,488.55"
87581,PrimeStyle,17/07/2024,0,14KT,1,17.96 g.,$808.00
87656,PrimeStyle,17/07/2024,0,18KT,1,8.16 g.,$448.73
87657,PrimeStyle,17/07/2024,0,Platinum,1,13.93 g.,$905.50
87658,PrimeStyle,17/07/2024,0,14KT,1,7.82 g.,$351.70
87619,PrimeStyle,17/07/2024,0,Platinum,1,6.19 g.,$402.56
87657,PrimeStyle,17/07/2024,0,14KT,1,13.93 g.,$626.89
87666,PrimeStyle,17/07/2024,0,14KT,1,7.14 g.,$321.52
87665,PrimeStyle,17/07/2024,0,14KT,1,12.75 g.,$573.53
87664,PrimeStyle,17/07/2024,0,14KT,1,6.12 g.,$275.18
87667,PrimeStyle,17/07/2024,0,Platinum,1,9.59 g.,$623.61
87650,PrimeStyle,17/07/2024,0,14KT,1,4.37 g.,$196.56
87674,PrimeStyle,17/07/2024,0,14KT,1,6.9 g.,$310.28
87668,PrimeStyle,17/07/2024,0,14KT,1,4.06 g.,$182.52
87581,PrimeStyle,17/07/2024,0,14KT,1,17.8 g.,$800.98
87681,PrimeStyle,17/07/2024,0,Platinum,1,6.52 g.,$423.85
61340,PrimeStyle,17/07/2024,0,18KT,1,9.97 g.,$548.26
61340,PrimeStyle,17/07/2024,0,18KT,1,11.34 g.,$623.77
87653,PrimeStyle,17/07/2024,0,14KT,1,2.73 g.,$122.85
87653,PrimeStyle,17/07/2024,0,18KT,1,1.01 g.,$55.77
87659,PrimeStyle,17/07/2024,0,14KT,1,2.67 g.,$120.04
87661,PrimeStyle,17/07/2024,0,14KT,1,2.79 g.,$125.66
87679,PrimeStyle,17/07/2024,0,14KT,1,4.38 g.,$197.26
87636,PrimeStyle,17/07/2024,0,14KT,1,7.49 g.,$336.96
87677,PrimeStyle,17/07/2024,0,14KT,1,3.15 g.,$141.80
87675,PrimeStyle,17/07/2024,0,Platinum,1,16.61 g.,"$1,079.91"
87680,PrimeStyle,17/07/2024,0,18KT,1,6.79 g.,$373.23
87688,PrimeStyle,17/07/2024,0,18KT,1,4.49 g.,$247.10
87690,PrimeStyle,17/07/2024,0,14KT,1,6.8 g.,$306.07
87559,PrimeStyle,17/07/2024,0,14KT,1,5.18 g.,$233.06
87678,PrimeStyle,17/07/2024,0,14KT,1,4.99 g.,$224.64
87685,PrimeStyle,17/07/2024,0,14KT,1,5.9 g.,$265.36
87687,PrimeStyle,17/07/2024,0,14KT,1,3.78 g.,$169.88
87689,PrimeStyle,17/07/2024,0,18KT,1,5.76 g.,$316.60
87723,Ross,17/07/2024,0,14KT,1,1.75 g.,$75.00
87722,ross,17/07/2024,0,14KT,1,1.75 g.,$75.00
87721,ross,17/07/2024,0,14KT,1,1.75 g.,$75.00
87720,Ross,17/07/2024,0,14KT,1,2.0 g.,$85.00
87719,HI,17/07/2024,0,14KT,1,9.0 g.,$405.00
87718,hi,17/07/2024,0,14KT,1,9.0 g.,$425.00
87717,HI,17/07/2024,0,14KT,1,9.0 g.,$450.00
87667,PrimeStyle,17/07/2024,0,Platinum,1,15.48 g.,"$1,005.89"
87706,PrimeStyle,17/07/2024,0,Platinum,1,5.82 g.,$378.22
87701,PrimeStyle,17/07/2024,0,Platinum,1,16.15 g.,"$1,049.49"
87707,PrimeStyle,17/07/2024,0,18KT,1,20.78 g.,"$1,142.86"
87700,PrimeStyle,17/07/2024,0,14KT,1,3.82 g.,$171.99
87710,PrimeStyle,17/07/2024,0,18KT,1,6.69 g.,$368.08
87708,PrimeStyle,17/07/2024,0,14KT,1,6.36 g.,$286.42
87711,PrimeStyle,17/07/2024,0,14KT,1,4.01 g.,$180.41
87709,PrimeStyle,17/07/2024,0,14KT,1,19.14 g.,$861.35
87705,PrimeStyle,17/07/2024,0,14KT,1,12.53 g.,$563.71
87725,PrimeStyle,17/07/2024,0,14KT,1,6.15 g.,$276.59
87671,PrimeStyle,17/07/2024,0,14KT,1,4.7 g.,$211.30
87651,PrimeStyle,17/07/2024,0,14KT,1,2.04 g.,$91.96
87672,PrimeStyle,17/07/2024,0,14KT,1,4.48 g.,$201.47
87645,PrimeStyle,17/07/2024,0,14KT,1,5.54 g.,$249.21
87730,PrimeStyle,17/07/2024,0,Platinum,1,6.86 g.,$446.16
87732,PrimeStyle,17/07/2024,0,14KT,1,4.26 g.,$191.65
87727,PrimeStyle,17/07/2024,0,18KT,1,8.21 g.,$451.31
87715,PrimeStyle,17/07/2024,0,14KT,1,2.73 g.,$122.85
87660,PrimeStyle,17/07/2024,0,14KT,1,3.85 g.,$173.39
87676,PrimeStyle,17/07/2024,0,14KT,1,1.9 g.,$85.64
87728,PrimeStyle,17/07/2024,0,14KT,1,4.02 g.,$181.12
87498,PrimeStyle,17/07/2024,0,18KT,1,6.15 g.,$338.05
87666,PrimeStyle,17/07/2024,0,14KT,1,8.47 g.,$381.19
87616,PrimeStyle,17/07/2024,0,14KT,1,9.2 g.,$414.18
87733,PrimeStyle,17/07/2024,0,18KT,1,4.43 g.,$243.67
87673,PrimeStyle,17/07/2024,0,18KT,1,17.78 g.,$978.12
87636,PrimeStyle,17/07/2024,0,14KT,1,17.72 g.,$797.47
87652,PrimeStyle,17/07/2024,0,18KT,1,6.04 g.,$332.05
87662,PrimeStyle,17/07/2024,0,14KT,1,0.95 g.,$42.82
87736,PrimeStyle,17/07/2024,0,14KT,1,5.23 g.,$235.17
87546,PrimeStyle,17/07/2024,0,14KT,1,5.82 g.,$261.85
87560,PrimeStyle,17/07/2024,0,Platinum,1,14.15 g.,$919.70
76794,PrimeStyle,17/07/2024,0,18KT,1,3.73 g.,$205.06
87734,PrimeStyle,17/07/2024,0,14KT,1,3.79 g.,$170.59
87735,PrimeStyle,17/07/2024,0,18KT,1,14.35 g.,$789.36
87742,PrimeStyle,17/07/2024,0,14KT,1,0.84 g.,$37.91
87716,PrimeStyle,17/07/2024,0,18KT,1,16.15 g.,$888.03
87731,PrimeStyle,17/07/2024,0,Platinum,1,11.29 g.,$734.14
87749,PrimeStyle,17/07/2024,0,14KT,1,1.61 g.,$72.31
87746,PrimeStyle,17/07/2024,0,14KT,1,1.64 g.,$73.71
87747,PrimeStyle,17/07/2024,0,18KT,1,4.04 g.,$222.22
87752,PrimeStyle,17/07/2024,0,18KT,1,5.83 g.,$320.89
87753,PrimeStyle,17/07/2024,0,14KT,1,12.98 g.,$584.06
87777,HI,17/07/2024,0,14KT,1,7.6 g.,$380.00
87776,HI,17/07/2024,0,14KT,1,9.5 g.,$475.00
87775,HI,17/07/2024,0,14KT,1,7.5 g.,$375.00
87774,HI,17/07/2024,0,14KT,1,8.5 g.,$425.00
87773,HI,17/07/2024,0,14KT,1,7.5 g.,$375.00
87781,HI,17/07/2024,0,14KT,1,7.5 g.,$415.00
87748,PrimeStyle,17/07/2024,0,14KT,1,2.01 g.,$90.56
87763,PrimeStyle,17/07/2024,0,14KT,1,7.02 g.,$315.90
87745,PrimeStyle,17/07/2024,0,18KT,1,4.21 g.,$231.66
87756,PrimeStyle,17/07/2024,0,18KT,1,4.71 g.,$259.12
87750,PrimeStyle,17/07/2024,0,14KT,1,8.25 g.,$371.36
87755,PrimeStyle,17/07/2024,0,14KT,1,5.15 g.,$231.66
87758,PrimeStyle,17/07/2024,0,14KT,1,1.4 g.,$63.18
87759,PrimeStyle,17/07/2024,0,14KT,1,3.43 g.,$154.44
87768,PrimeStyle,17/07/2024,0,14KT,1,5.21 g.,$234.47
87766,PrimeStyle,17/07/2024,0,14KT,1,6.66 g.,$299.75
87764,PrimeStyle,17/07/2024,0,14KT,1,4.82 g.,$216.92
87765,PrimeStyle,17/07/2024,0,Platinum,1,9.52 g.,$618.54
87767,PrimeStyle,17/07/2024,0,14KT,1,1.92 g.,$86.35
87762,PrimeStyle,17/07/2024,0,Platinum,1,21.14 g.,"$1,373.97"
87701,PrimeStyle,17/07/2024,0,Platinum,1,7.38 g.,$479.62
87754,PrimeStyle,17/07/2024,0,Platinum,1,12.39 g.,$805.12
87760,PrimeStyle,17/07/2024,0,14KT,1,3.54 g.,$159.35
87676,PrimeStyle,17/07/2024,0,14KT,1,1.86 g.,$83.54
87754,PrimeStyle,17/07/2024,0,14KT,1,12.98 g.,$584.06
87762,PrimeStyle,17/07/2024,0,Platinum,1,20.56 g.,"$1,336.45"
87701,PrimeStyle,17/07/2024,0,Platinum,1,7.38 g.,$479.62
87754,PrimeStyle,17/07/2024,0,14KT,1,12.39 g.,$557.39
87760,PrimeStyle,17/07/2024,0,14KT,1,3.54 g.,$159.35
87676,PrimeStyle,17/07/2024,0,14KT,1,1.86 g.,$83.54
87754,PrimeStyle,17/07/2024,0,14KT,1,12.98 g.,$584.06
87778,PrimeStyle,17/07/2024,0,14KT,1,5.55 g.,$249.91
87778,PrimeStyle,17/07/2024,0,14KT,1,6.68 g.,$300.46
87771,PrimeStyle,17/07/2024,0,18KT,1,4.7 g.,$258.26
87779,PrimeStyle,17/07/2024,0,18KT,1,2.54 g.,$139.85
87785,PrimeStyle,17/07/2024,0,14KT,1,4.85 g.,$218.32
87783,PrimeStyle,17/07/2024,0,14KT,1,5.58 g.,$251.32
87780,PrimeStyle,17/07/2024,0,14KT,1,2.71 g.,$122.15
87751,PrimeStyle,17/07/2024,0,Platinum,1,12.75 g.,$828.44
87757,PrimeStyle,17/07/2024,0,Platinum,1,6.07 g.,$394.45
87738,PrimeStyle,17/07/2024,0,14KT,1,1.68 g.,$75.82
87705,PrimeStyle,17/07/2024,0,14KT,1,14.04 g.,$631.80
87769,PrimeStyle,17/07/2024,0,Platinum,1,7.85 g.,$510.04
87663,PrimeStyle,17/07/2024,0,14KT,1,36.07 g.,"$1,623.02"
